0.54168924,0.37784103,0.05410416,0.24237310,0.21842471,0.13798353,0.20260813
0.56252344,0.39185707,0.05689116,0.25742621,0.22242255,0.14259735,0.20438650
0.58335764,0.39009768,0.05802885,0.25094579,0.23368962,0.14649046,0.22566735
0.60419184,0.39661470,0.07784086,0.24959085,0.23560562,0.15062391,0.22192091
0.62502604,0.41176645,0.08536240,0.27280828,0.24000785,0.16006792,0.22750122
0.64586024,0.42209535,0.09149858,0.29087684,0.24983684,0.16362582,0.23271356
0.66669445,0.42963151,0.09367517,0.28878017,0.25924303,0.16814609,0.23760012
0.68752865,0.43617602,0.09559929,0.29505367,0.26476316,0.17913049,0.24635727
0.70836285,0.44035742,0.11900865,0.31527115,0.27245906,0.19225418,0.25527227
0.72919705,0.46237816,0.12786614,0.31612167,0.28335904,0.19414308,0.26231323
0.75003125,0.47297066,0.12613034,0.31466526,0.28670681,0.20413154,0.27057040
0.77086545,0.48300588,0.13856244,0.34209298,0.28785202,0.20801888,0.26662588
0.79169965,0.48977649,0.15843543,0.34931965,0.29287596,0.20581905,0.27720975
0.81253386,0.47827343,0.16522079,0.35133328,0.30647671,0.21413050,0.28974281
0.83336806,0.49636367,0.15566123,0.36612884,0.30895944,0.22453843,0.29756224
0.85420226,0.51346134,0.16963473,0.37332036,0.31064637,0.23042769,0.30370462
0.87503646,0.52474191,0.18628216,0.37510905,0.32663847,0.23343786,0.30433711
0.89587066,0.53614877,0.18336124,0.38817867,0.33383946,0.24318512,0.30800158
0.91670486,0.53035240,0.20257060,0.39456562,0.33380159,0.25848454,0.31449741
0.93753906,0.54617064,0.22066232,0.40863507,0.34054072,0.26525157,0.32694063
0.95837327,0.55508171,0.20945480,0.42081723,0.34994243,0.26148255,0.33177889
0.97920747,0.56416097,0.22346750,0.42490629,0.36130618,0.26944210,0.33820403
1.00004167,0.57446829,0.24142567,0.43213464,0.36139424,0.27776894,0.34784625
1.02087587,0.58393239,0.24371889,0.44874007,0.37062476,0.28591871,0.35979747
1.04171007,0.58729032,0.25245234,0.46251272,0.38209847,0.28772690,0.36155841
1.06254427,0.59462831,0.26178870,0.46124868,0.37956378,0.29198917,0.36036473
1.08337847,0.60541384,0.27190511,0.46840409,0.38910050,0.30462658,0.36472640
1.10421268,0.60665110,0.27687244,0.47042014,0.39626252,0.31564378,0.39007704
1.12504688,0.63065010,0.28388975,0.48460819,0.40048272,0.31962215,0.38889708
1.14588108,0.63952442,0.29969129,0.50879762,0.40864617,0.32207723,0.37968696
1.16671528,0.64095411,0.30553501,0.50983715,0.41488860,0.33014093,0.39286408
1.18754948,0.64369395,0.31043168,0.51226880,0.42494574,0.33350153,0.40809776
1.20838368,0.62473074,0.32582918,0.52785120,0.42638041,0.33950474,0.42592644
1.22921788,0.47248996,0.32945410,0.53755100,0.43326017,0.34812056,0.42514973
1.25005209,0.10021997,0.33422989,0.55165404,0.44573022,0.35572935,0.42050835
1.27088629,-0.29493609,0.34923786,0.54384406,0.44584430,0.36316124,0.43354879
1.29172049,-0.51366767,0.35866550,0.53920215,0.45722834,0.36984684,0.44373282
1.31255469,-0.53988377,0.36843990,0.57409820,0.46624905,0.37473648,0.44439121
1.33338889,-0.51714822,0.37047888,0.58597459,0.46251521,0.38037012,0.44986860
1.35422309,-0.50979592,0.37610000,0.58247387,0.47174910,0.38729451,0.45704139
1.37505729,-0.50070445,0.39609154,0.60059145,0.47869214,0.39323952,0.45988633
1.39589150,-0.50083221,0.40700924,0.60207202,0.48620793,0.40689959,0.46287875
1.41672570,-0.48912377,0.41170048,0.61125088,0.49356843,0.41475097,0.48220652
1.43755990,-0.48539098,0.41445379,0.62047305,0.49504128,0.41262972,0.49601924
1.45839410,-0.47846725,0.42197769,0.63142176,0.50567469,0.41263399,0.49535498
1.47922830,-0.45308078,0.43590555,0.64341213,0.51162418,0.42693107,0.49503539
1.50006250,-0.44317489,0.44478690,0.61121029,0.51985774,0.43974137,0.48960280
1.52089670,-0.43753281,0.46488562,0.42735862,0.47346658,0.44990536,0.50867800
1.54173091,-0.43781713,0.47106296,0.03369841,0.26231114,0.45036537,0.51872970
1.56256511,-0.42460715,0.46919859,-0.34293244,-0.07367651,0.44590518,0.51381921
1.58339931,-0.39915737,0.48304380,-0.50669155,-0.34386404,0.45962284,0.52505387
1.60423351,-0.40052609,0.48999094,-0.52561351,-0.42282278,0.46526397,0.53279591
1.62506771,-0.40381604,0.49506999,-0.50757303,-0.42585607,0.47267808,0.47970895
1.64590191,-0.37688601,0.50778223,-0.50002307,-0.42965653,0.48231565,0.23937930
1.66673611,-0.36126463,0.52349109,-0.49045196,-0.41433379,0.48445549,-0.10980832
1.68757032,-0.37023885,0.53275610,-0.47155494,-0.39476193,0.48252613,-0.36564404
1.70840452,-0.35392399,0.53530840,-0.47248418,-0.39209348,0.49784816,-0.43555221
1.72923872,-0.33783987,0.54791823,-0.47508410,-0.39483070,0.50330931,-0.42538271
1.75007292,-0.32991695,0.56041946,-0.45665471,-0.37806299,0.42921828,-0.42958618
1.77090712,-0.32553607,0.56426511,-0.43613616,-0.37162359,0.20113732,-0.42310364
1.79174132,-0.32379339,0.57980446,-0.43119614,-0.36793553,-0.12374363,-0.40609181
1.81257552,-0.30127829,0.59215368,-0.42502078,-0.35667533,-0.35489960,-0.39648979
1.83340973,-0.28990914,0.58527986,-0.41320267,-0.35168457,-0.41858621,-0.40595177
1.85424393,-0.27879022,0.59900704,-0.41287610,-0.34590538,-0.40703460,-0.39377423
1.87507813,-0.25942371,0.61603110,-0.39790393,-0.33748364,-0.40718277,-0.38113435
1.89591233,-0.26433974,0.61605445,-0.37822383,-0.32561127,-0.39049759,-0.38066586
1.91674653,-0.25018513,0.62927242,-0.37277255,-0.31775182,-0.37756592,-0.36012717
1.93758073,-0.24609389,0.63524330,-0.35998111,-0.31656564,-0.38552955,-0.35573221
1.95841493,-0.24677385,0.64175300,-0.35129445,-0.31111854,-0.37790104,-0.35865496
1.97924914,-0.22795286,0.65182093,-0.34296190,-0.30136056,-0.36385458,-0.34297325
2.00008334,-0.20647511,0.65910222,-0.33616839,-0.28601234,-0.34981602,-0.33275986
2.02091754,-0.18910694,0.67059704,-0.32964898,-0.27523765,-0.34633480,-0.33073876
2.04175174,-0.19430756,0.68779076,-0.31084567,-0.27482938,-0.34387357,-0.32685855
2.06258594,-0.18545656,0.64262993,-0.31139933,-0.26834031,-0.32979883,-0.31611519
2.08342014,-0.16860449,0.41165783,-0.30568518,-0.26152212,-0.32703783,-0.30498253
2.10425434,-0.16227684,0.00002807,-0.27752693,-0.25085680,-0.32209986,-0.29742223
2.12508855,-0.15872630,-0.38726144,-0.27931644,-0.24367832,-0.30868960,-0.29801764
2.14592275,-0.14740659,-0.54837856,-0.27462007,-0.24228738,-0.30689986,-0.28888006
2.16675695,-0.13043692,-0.55592221,-0.24828815,-0.22548847,-0.30168793,-0.27878049
2.18759115,-0.12212227,-0.53452006,-0.24325363,-0.21938067,-0.29071630,-0.26420422
2.20842535,-0.11896885,-0.53104574,-0.24618366,-0.21727371,-0.28634390,-0.25279247
2.22925955,-0.10849542,-0.52822965,-0.22769912,-0.20800036,-0.27597430,-0.25671684
2.25009375,-0.09731480,-0.50911811,-0.21329818,-0.19422485,-0.26499795,-0.25784610
2.27092796,-0.08357500,-0.50413159,-0.20718456,-0.18924796,-0.25671640,-0.23636860
2.29176216,-0.07278104,-0.49650176,-0.19771685,-0.18223778,-0.25793278,-0.22072900
2.31259636,-0.07049088,-0.48656355,-0.19603771,-0.17664185,-0.25300759,-0.21833652
2.33343056,-0.05941925,-0.47516121,-0.18233517,-0.17528058,-0.23851494,-0.21470611
2.35426476,-0.05169693,-0.45744472,-0.16830126,-0.15711660,-0.22808571,-0.20926591
2.37509896,-0.04392313,-0.45830618,-0.16593560,-0.14787721,-0.22016266,-0.20624362
2.39593316,-0.02615521,-0.44933766,-0.14502551,-0.14293084,-0.20970740,-0.20356355
2.41676737,-0.01929342,-0.42898547,-0.12945567,-0.14333991,-0.21106610,-0.17718324
2.43760157,-0.01005039,-0.42367430,-0.13823135,-0.13696009,-0.20616219,-0.16618723
2.45843577,0.00183465,-0.41866462,-0.12643517,-0.12310838,-0.18877452,-0.16871585
2.47926997,0.00972031,-0.41173146,-0.10445638,-0.11498438,-0.18073011,-0.16509495
2.50010417,0.02075062,-0.39997872,-0.10510040,-0.10777751,-0.17432928,-0.15803699
2.52093837,0.02370346,-0.37807367,-0.09168718,-0.10559340,-0.17236054,-0.14697141
2.54177257,0.03607711,-0.36943931,-0.07570430,-0.09219472,-0.16465968,-0.14032741
2.56260678,0.04813851,-0.38150012,-0.07494701,-0.08229910,-0.15967574,-0.14061883
2.58344098,0.06011486,-0.35981817,-0.06558872,-0.07895195,-0.14789709,-0.12640877
2.60427518,0.06548691,-0.33258848,-0.04485748,-0.07401869,-0.13056555,-0.11770774
2.62510938,0.06674982,-0.34077017,-0.03924834,-0.06334376,-0.13108770,-0.10639296
2.64594358,0.07796253,-0.33557168,-0.03397839,-0.05700296,-0.12540928,-0.09128769
2.66677778,0.08490083,-0.31342929,-0.02785498,-0.04849088,-0.11672950,-0.09526756
2.68761198,0.09220792,-0.29897775,-0.01977955,-0.03632628,-0.11009503,-0.09430398
2.70844619,0.10309934,-0.29344912,-0.00386670,-0.03101230,-0.09674408,-0.08419717
2.72928039,0.11537308,-0.29757220,0.00924674,-0.02899972,-0.09765126,-0.06585045
2.75011459,0.12252496,-0.27808438,0.01757297,-0.01971036,-0.09145933,-0.05442348
2.77094879,0.13572928,-0.26255851,0.02732534,-0.00469924,-0.07397425,-0.05862099
2.79178299,0.14054853,-0.26129707,0.03489315,0.00064764,-0.07089413,-0.04785550
2.81261719,0.14747586,-0.25210078,0.04259853,0.00532413,-0.07685316,-0.03461228
2.83345139,0.15772882,-0.23009609,0.04686116,0.01643606,-0.06298758,-0.03042943
2.85428560,0.16031059,-0.22150972,0.05763190,0.02153721,-0.04640768,-0.02383058
2.87511980,0.17548568,-0.22273503,0.06770107,0.02188958,-0.04251095,-0.01614325
2.89595400,0.17947996,-0.21552288,0.06819885,0.03801756,-0.03347576,-0.00714442
2.91678820,0.18737927,-0.20286368,0.08787288,0.04464132,-0.02369988,0.00207898
2.93762240,0.19751288,-0.18508405,0.10383453,0.04327277,-0.02200708,0.00523896
2.95845660,0.21380492,-0.16984058,0.10619604,0.05647084,-0.01399530,0.00748592
2.97929080,0.22553806,-0.16729206,0.11419432,0.06101128,-0.00360735,0.02085012
3.00012501,0.21891130,-0.16353170,0.12126328,0.06468868,-0.00307082,0.03053502
3.02095921,0.22270901,-0.15793179,0.11227643,0.07759539,0.00739983,0.03355365
3.04179341,0.24416725,-0.14558003,0.13159375,0.08238001,0.00640494,0.03221966
3.06262761,0.25730843,-0.12571223,0.15316658,0.08762554,0.01402476,0.04615140
3.08346181,0.26442871,-0.11804072,0.15816060,0.09216320,0.03893302,0.05768807
3.10429601,0.27537927,-0.10528291,0.16661416,0.10068203,0.03293481,0.06064045
3.12513021,0.27376186,-0.09442485,0.16801621,0.10478066,0.03816420,0.06400396
3.14596442,0.27747210,-0.09119920,0.18367327,0.11008025,0.04192778,0.07703666
3.16679862,0.28851278,-0.08796554,0.19381938,0.12176603,0.05314568,0.09183790
3.18763282,0.30991226,-0.07959210,0.19276987,0.13201006,0.06815939,0.08848214
3.20846702,0.31641202,-0.06746787,0.20851771,0.13515486,0.07105541,0.08871359
3.22930122,0.31811553,-0.05398030,0.22359446,0.13731295,0.07930164,0.09594042
3.25013542,0.32708208,-0.04400324,0.21684212,0.14684970,0.07877102,0.10275717
3.27096962,0.34241487,-0.03215764,0.22778466,0.15749635,0.08422236,0.11271227
3.29180383,0.35044330,-0.02835167,0.24294552,0.16237956,0.08788836,0.13419712
3.31263803,0.35413022,-0.01819762,0.25060608,0.16384238,0.09907032,0.13774870
3.33347223,0.37169545,-0.00840496,0.25260442,0.16766443,0.10964144,0.12901846
3.35430643,0.36968956,0.00146645,0.27418913,0.17490799,0.10562101,0.13722843
3.37514063,0.37115700,0.01298652,0.28170271,0.18439000,0.11729949,0.14278576
3.39597483,0.39692340,0.02695957,0.28544129,0.19444966,0.12465801,0.15039856
3.41680903,0.40811930,0.03417881,0.29758276,0.19428662,0.12759310,0.16624139
3.43764324,0.39686310,0.04118076,0.28988823,0.20350084,0.14139506,0.17089231
3.45847744,0.40746488,0.05145438,0.31125480,0.21697956,0.14429770,0.17941229
3.47931164,0.43062783,0.05080366,0.32720107,0.21385678,0.15173582,0.17488463
3.50014584,0.42548727,0.06457432,0.33187862,0.22765912,0.15345290,0.17345328
3.52098004,0.43786648,0.07788687,0.34779915,0.23049391,0.16501609,0.18983569
3.54181424,0.46157444,0.08148381,0.35351227,0.23105881,0.17231772,0.20434267
3.56264844,0.46289131,0.09029150,0.34845421,0.24359636,0.16865702,0.21218908
3.58348265,0.46519656,0.10290335,0.36147998,0.24812142,0.17927360,0.20303629
3.60431685,0.46454809,0.11207027,0.36854427,0.25145501,0.18834072,0.21036265
3.62515105,0.47864899,0.10946480,0.38076941,0.26332540,0.18913263,0.22326117
3.64598525,0.50460097,0.11886067,0.39223774,0.26850467,0.20274261,0.23078110
3.66681945,0.50077613,0.13817099,0.39921213,0.27129864,0.21348172,0.24155238
3.68765365,0.46446389,0.14349591,0.40937688,0.28470357,0.20842551,0.24400173
3.70848785,0.29981417,0.14977934,0.42093181,0.28920899,0.21530234,0.24853751
3.72932206,-0.01996047,0.15449400,0.42643146,0.29255091,0.22442882,0.25703041
3.75015626,-0.30222149,0.16175978,0.43192204,0.30569293,0.23852653,0.25711485
3.77099046,-0.41178808,0.17908857,0.43961018,0.30632821,0.24822670,0.26319772
3.79182466,-0.41392267,0.19692558,0.43735377,0.31005153,0.23931361,0.27642318
3.81265886,-0.39584567,0.19170946,0.46154960,0.31989265,0.24651835,0.28310476
3.83349306,-0.38183139,0.19877991,0.47279584,0.32743349,0.26511558,0.28852662
3.85432726,-0.38378123,0.21641512,0.47446992,0.33764790,0.26952808,0.28774764
3.87516147,-0.37548836,0.21500168,0.48335564,0.33668985,0.27188213,0.29870795
3.89599567,-0.36565711,0.22867287,0.48976424,0.33966025,0.28102548,0.30397709
3.91682987,-0.34916290,0.24125265,0.42752701,0.35393446,0.28454234,0.31034830
3.93766407,-0.33930680,0.24360525,0.18646195,0.36253182,0.28640335,0.32881472
3.95849827,-0.33602019,0.25121970,-0.13612669,0.36582400,0.29689497,0.32751648
3.97933247,-0.33056665,0.26330159,-0.36314518,0.36652780,0.30306186,0.32439941
4.00016667,-0.31945119,0.27765821,-0.41158015,0.37471735,0.31143566,0.33599557
4.02100088,-0.29693272,0.28050771,-0.38603653,0.39109377,0.31968913,0.34597398
4.04183508,-0.29441408,0.29094216,-0.38498015,0.39122077,0.32227333,0.34698944
4.06266928,-0.28790629,0.30045277,-0.38093528,0.38895794,0.31977881,0.35589053
4.08350348,-0.27671954,0.30831358,-0.37297716,0.34461085,0.33239466,0.36255993
4.10433768,-0.26352267,0.32022273,-0.35586863,0.16314757,0.35078216,0.36925050
4.12517188,-0.25551856,0.31578422,-0.33110966,-0.09524153,0.35133991,0.37178108
4.14600608,-0.24916611,0.33112688,-0.33483166,-0.27699429,0.34563480,0.38168668
4.16684029,-0.23812185,0.35215992,-0.33917167,-0.32997100,0.35766014,0.39670246
4.18767449,-0.23071074,0.34474417,-0.31528761,-0.31475273,0.37506301,0.39624880
4.20850869,-0.22182598,0.35612592,-0.30411515,-0.30847601,0.36392612,0.39999324
4.22934289,-0.19936503,0.37204592,-0.30394314,-0.30624524,0.37776057,0.38069585
4.25017709,-0.18539956,0.37390372,-0.29146571,-0.29890642,0.37502866,0.24179558
4.27101129,-0.18881463,0.38584563,-0.28054967,-0.28931737,0.27111282,-0.00340021
4.29184549,-0.17728097,0.39521782,-0.27089682,-0.28200793,0.04670947,-0.23250726
4.31267970,-0.16847575,0.40223906,-0.25777545,-0.27255749,-0.20158302,-0.32739069
4.33351390,-0.16082766,0.41725911,-0.25692468,-0.26585481,-0.30570221,-0.32876902
4.35434810,-0.14661822,0.42095470,-0.25108703,-0.25996564,-0.31186305,-0.32707008
4.37518230,-0.14027330,0.42257902,-0.22698897,-0.25131834,-0.29924716,-0.32122295
4.39601650,-0.13831274,0.43892778,-0.21306122,-0.24513285,-0.29115060,-0.31874141
4.41685070,-0.11998654,0.44484060,-0.21652301,-0.24123344,-0.29249294,-0.30470930
4.43768490,-0.10133462,0.46595021,-0.21114229,-0.22834270,-0.28588789,-0.28735258
4.45851911,-0.09726227,0.46844197,-0.18836584,-0.21500338,-0.27794425,-0.28610162
4.47935331,-0.08992504,0.46502543,-0.17504462,-0.21995646,-0.26441853,-0.28005086
4.50018751,-0.08451210,0.47557948,-0.17474580,-0.21093968,-0.25973181,-0.26778250
4.52102171,-0.06471635,0.49027915,-0.16251329,-0.19806888,-0.25166223,-0.25973558
4.54185591,-0.05406951,0.50179747,-0.15017105,-0.19676521,-0.24717611,-0.25720184
4.56269011,-0.05535505,0.50847929,-0.14707341,-0.18336131,-0.24831268,-0.25071541
4.58352431,-0.04187183,0.52044369,-0.12974616,-0.17037647,-0.23069045,-0.24083055
4.60435852,-0.02470637,0.51513579,-0.12183134,-0.17165472,-0.21289875,-0.23737958
4.62519272,-0.01319689,0.41367848,-0.11248219,-0.16397513,-0.21664651,-0.23191422
4.64602692,-0.00269282,0.13380556,-0.09857234,-0.15737984,-0.21058094,-0.22695691
4.66686112,0.00877083,-0.19030278,-0.09725077,-0.15198578,-0.20139016,-0.21023416
4.68769532,0.01013571,-0.39186076,-0.08604989,-0.14158666,-0.19438334,-0.19677469
4.70852952,0.01622662,-0.43508911,-0.08049058,-0.13463304,-0.18094532,-0.20190923
4.72936372,0.03177737,-0.41362239,-0.06746009,-0.12290396,-0.17301944,-0.19346823
4.75019793,0.04403924,-0.40383631,-0.05823046,-0.11908897,-0.17612334,-0.17301500
4.77103213,0.04396371,-0.40322428,-0.04898091,-0.11168728,-0.17790803,-0.17812696
4.79186633,0.05482702,-0.39339256,-0.03486936,-0.10194054,-0.15691206,-0.17905366
4.81270053,0.06755278,-0.37282278,-0.02708286,-0.09876350,-0.14692806,-0.16099925
4.83353473,0.06683453,-0.36921841,-0.01920851,-0.08709000,-0.14055597,-0.14665901
4.85436893,0.08062529,-0.36771636,-0.00680798,-0.08102512,-0.13872642,-0.14403086
4.87520313,0.10108018,-0.34959786,0.00159336,-0.07407993,-0.13366549,-0.14097525
4.89603734,0.10652052,-0.33770518,0.00734599,-0.06643465,-0.11577167,-0.13023993
4.91687154,0.11512423,-0.33770272,0.02136239,-0.05822331,-0.11586963,-0.12506584
4.93770574,0.12137347,-0.31931493,0.02374795,-0.05135457,-0.10904956,-0.11830692
4.95853994,0.12526620,-0.30555347,0.03019160,-0.04999691,-0.09418512,-0.10111588
4.97937414,0.12845842,-0.30587420,0.04049220,-0.04146124,-0.08880954,-0.09808999
5.00020834,0.13676657,-0.29318810,0.05029361,-0.02393134,-0.08168634,-0.10120152
5.02104254,0.15726750,-0.28480727,0.06172052,-0.01899678,-0.07620209,-0.08918363
5.04187675,0.16664632,-0.27829895,0.07091903,-0.02059112,-0.07573648,-0.07829029
5.06271095,0.16614592,-0.26459908,0.08346746,-0.00925870,-0.06427205,-0.07465911
5.08354515,0.18741052,-0.25169460,0.09411466,-0.00098290,-0.04972211,-0.06481351
5.10437935,0.19762237,-0.24755694,0.08650193,0.00677074,-0.05046321,-0.06064356
5.12521355,0.18814005,-0.23513326,0.09517028,0.01851959,-0.04005301,-0.05481158
5.14604775,0.19847985,-0.22155801,0.11927870,0.02346444,-0.03005190,-0.04460745
5.16688195,0.21297971,-0.21796368,0.12303090,0.02274368,-0.03158060,-0.04013804
5.18771616,0.22128657,-0.21223317,0.13219333,0.03210265,-0.01992557,-0.02947345
5.20855036,0.23695302,-0.19531667,0.13730127,0.04382890,-0.00713345,-0.02485070
5.22938456,0.24106018,-0.18281174,0.14350231,0.04646693,-0.00298465,-0.01438355
5.25021876,0.23487661,-0.17902353,0.15633687,0.05625374,0.00434281,-0.00177571
5.27105296,0.25281917,-0.16849130,0.16264913,0.06329152,0.00609154,-0.00193676
5.29188716,0.27686866,-0.15815118,0.16778231,0.06377743,0.00005838,0.00674233
5.31272136,0.28329904,-0.15049377,0.18606855,0.07546988,0.01952128,0.01806422
5.33355557,0.27832274,-0.14385283,0.19875443,0.08150140,0.03566791,0.01770497
5.35438977,0.27946714,-0.12387751,0.19559768,0.08265406,0.03243883,0.02503790
5.37522397,0.30056344,-0.11569339,0.21256486,0.08928399,0.04178965,0.03544667
5.39605817,0.31217854,-0.10821563,0.22362186,0.10167705,0.04627924,0.03864684
5.41689237,0.31417452,-0.08722686,0.21143314,0.10392019,0.04679723,0.04333787
5.43772657,0.32588859,-0.08976161,0.22238494,0.10402264,0.06180583,0.04787424
5.45856077,0.33261080,-0.08617543,0.25274285,0.11726932,0.07070033,0.05838040
5.47939498,0.33355774,-0.07074501,0.26074728,0.12443863,0.07465366,0.07690652
5.50022918,0.34102612,-0.06166053,0.25821591,0.12928157,0.07483265,0.07185694
5.52106338,0.36720281,-0.04523588,0.26370142,0.13962959,0.07609060,0.08222021
5.54189758,0.36967103,-0.03607360,0.27909410,0.14145025,0.09235449,0.09302652
5.56273178,0.37397551,-0.03264735,0.29305042,0.14598562,0.10052924,0.08683810
5.58356598,0.38534909,-0.02665601,0.29524007,0.14740244,0.09779520,0.09957476
5.60440018,0.36875792,-0.01096314,0.30637864,0.16167591,0.11285603,0.09909777
5.62523439,0.26276183,0.00125078,0.30870703,0.17660090,0.11577323,0.10898094
5.64606859,0.03635927,0.00155346,0.31385118,0.17438895,0.11603638,0.12857037
5.66690279,-0.19481315,0.01997552,0.32758197,0.17938423,0.13224793,0.12455861
5.68773699,-0.31552414,0.02521284,0.34557892,0.18785686,0.13913637,0.12818527
5.70857119,-0.32114181,0.02286208,0.34731009,0.19591782,0.14634533,0.13343730
5.72940539,-0.31166823,0.04287531,0.34703442,0.20132043,0.14083752,0.13801157
5.75023959,-0.30361774,0.05876194,0.36570975,0.20583500,0.14823923,0.15271480
5.77107380,-0.28042370,0.05723768,0.37140109,0.21181644,0.16499751,0.15855975
5.79190800,-0.27529771,0.06595415,0.37389996,0.22552978,0.16668141,0.15816565
5.81274220,-0.28034273,0.07915537,0.32190759,0.22462353,0.17675762,0.16583425
5.83357640,-0.26160977,0.08765886,0.14962135,0.22782664,0.18711154,0.17784376
5.85441060,-0.24468440,0.10008430,-0.09391609,0.24250670,0.18457707,0.18171240
5.87524480,-0.24487375,0.10242776,-0.28489872,0.24835354,0.19007157,0.18435528
5.89607900,-0.23141032,0.10776571,-0.32628813,0.25109558,0.20481143,0.19742887
5.91691321,-0.22123310,0.11763501,-0.29707022,0.25421776,0.20855622,0.21094607
5.93774741,-0.21560110,0.12434653,-0.29529144,0.26337175,0.20452623,0.20480006
5.95858161,-0.20093984,0.13904258,-0.28865513,0.27081891,0.21326116,0.21429076
5.97941581,-0.19820411,0.15701059,-0.27364193,0.27478158,0.22267035,0.22542943
6.00025001,-0.18957773,0.15850077,-0.26775402,0.28343486,0.23745128,0.22247196
6.02108421,-0.17084841,0.16179130,-0.25981153,0.28639047,0.23745357,0.23213765
6.04191841,-0.16432279,0.17159049,-0.24833522,0.29372143,0.24016783,0.23650654
6.06275262,-0.15745695,0.17894025,-0.23701958,0.30268972,0.25547104,0.24184867
6.08358682,-0.14551432,0.18980179,-0.23402207,0.23898079,0.25533598,0.25409887
6.10442102,-0.13845029,0.19858441,-0.21797172,0.07245807,0.26534664,0.25219815
6.12525522,-0.12493460,0.20228777,-0.19786264,-0.12010672,0.27727721,0.26115168
6.14608942,-0.11395904,0.21607452,-0.20005121,-0.23117462,0.27733639,0.27296472
6.16692362,-0.11080937,0.22086802,-0.20132048,-0.24681510,0.28015021,0.27181947
6.18775782,-0.09935848,0.23059109,-0.18571355,-0.24019582,0.28196318,0.27835799
6.20859203,-0.08997407,0.24690302,-0.16937285,-0.23171271,0.27807800,0.29561665
6.22942623,-0.08186098,0.24477173,-0.16011292,-0.22172370,0.20475956,0.30522600
6.25026043,-0.06843132,0.26098654,-0.15348906,-0.22201566,0.02524645,0.29416801
6.27109463,-0.04894688,0.26769089,-0.14445798,-0.21463517,-0.15713015,0.31184295
6.29192883,-0.04137231,0.27238251,-0.12502948,-0.19861854,-0.24112626,0.28710165
6.31276303,-0.03914524,0.28702758,-0.11975694,-0.18992797,-0.22501374,0.15409122
6.33359723,-0.02472648,0.29435776,-0.11224561,-0.18099006,-0.21473946,-0.02787971
6.35443144,-0.02385313,0.30404067,-0.10585663,-0.17999417,-0.21751797,-0.19894714
6.37526564,-0.01499586,0.30256698,-0.09883081,-0.17402265,-0.20733255,-0.25666294
6.39609984,0.00167558,0.31358901,-0.08621909,-0.16431958,-0.20051636,-0.24418783
6.41693404,0.01380680,0.32873762,-0.07873345,-0.15451612,-0.19228447,-0.24682519
6.43776824,0.02116604,0.33777343,-0.06689596,-0.15037121,-0.18411106,-0.22730313
6.45860244,0.01874340,0.35221825,-0.05171435,-0.14612254,-0.18308623,-0.21443772
6.47943664,0.02620356,0.35401433,-0.05089546,-0.13457409,-0.17730185,-0.22446378
6.50027085,0.04694402,0.35401202,-0.04856123,-0.12679032,-0.16635743,-0.21378806
6.52110505,0.05899116,0.36996298,-0.02161577,-0.11482914,-0.15821268,-0.20710870
6.54193925,0.06462889,0.38029034,-0.01656311,-0.11307303,-0.14608856,-0.19501814
6.56277345,0.06726232,0.38431956,-0.01631581,-0.11163618,-0.14577411,-0.18047589
